0	726468	0.14
2000	307715	72.18
4000	163873	99.10
6000	98182	112.68
8000	68196	122.58
10000	56701	128.94
12000	53579	134.56
14000	52539	139.47
16000	52108	145.42
18000	51744	152.36
20000	51546	159.90
22000	51474	167.71
24000	51474	175.18
26000	51474	182.05
28000	51461	188.79
30000	51461	195.51
32000	51461	202.88
34000	51461	209.77
36000	51461	216.53
38000	51461	223.63
40000	51461	230.42
42000	51461	237.39
44000	51461	244.96
46000	51461	253.02
48000	51461	260.71
50000	51461	268.29
52000	51461	275.78
54000	51461	282.76
56000	51461	290.03
58000	51461	297.03
60000	51461	303.83
62000	51461	310.50
64000	51461	317.21
66000	51461	323.94
68000	51461	330.35
70000	51461	337.23
72000	51461	343.88
74000	51461	350.58
76000	51461	358.55
78000	51461	367.23
80000	51461	374.64
82000	51461	382.41
84000	51461	390.86
86000	51461	398.60
88000	51461	405.49
90000	51461	412.76
92000	51461	419.50
94000	51461	427.58
96000	51461	434.07
98000	51461	440.43
