0	733685	0.07
2000	316332	65.34
4000	169384	88.45
6000	99615	100.39
8000	68915	108.98
10000	56764	116.22
12000	53093	121.82
14000	51995	126.96
16000	51803	133.06
18000	51704	141.00
20000	51554	148.86
22000	51554	157.09
24000	51554	166.32
26000	51554	174.63
28000	51554	183.78
30000	51554	192.57
32000	51554	202.52
34000	51554	211.50
36000	51554	220.03
38000	51554	230.87
40000	51554	240.23
42000	51554	250.29
44000	51554	259.78
46000	51554	267.64
48000	51554	274.78
50000	51554	282.01
52000	51554	289.14
54000	51554	298.10
56000	51554	306.29
58000	51554	313.85
60000	51554	321.54
62000	51554	329.39
64000	51554	336.40
66000	51554	343.90
68000	51554	351.59
70000	51554	360.21
72000	51554	369.09
74000	51554	377.87
76000	51554	387.54
78000	51554	396.27
80000	51554	404.69
82000	51554	413.05
84000	51554	421.50
86000	51554	429.47
88000	51554	437.52
90000	51554	445.78
92000	51554	453.53
94000	51554	461.98
96000	51554	470.95
98000	51554	480.26
