0	730768	0.08
2000	311518	66.91
4000	170379	92.09
6000	98458	105.06
8000	68026	115.29
10000	57312	123.56
12000	53486	130.80
14000	52429	136.66
16000	51902	142.83
18000	51801	149.20
20000	51801	158.82
22000	51556	167.40
24000	51526	176.52
26000	51526	185.64
28000	51526	193.38
30000	51526	202.38
32000	51526	211.43
34000	51526	220.47
36000	51526	228.67
38000	51526	236.75
40000	51526	244.48
42000	51526	252.27
44000	51526	260.49
46000	51526	268.79
48000	51526	278.49
50000	51526	287.51
52000	51526	297.27
54000	51526	306.91
56000	51526	316.06
58000	51526	325.03
60000	51526	333.94
62000	51526	344.12
64000	51526	353.61
66000	51526	363.07
68000	51526	371.93
70000	51526	376.40
72000	51526	379.95
74000	51526	382.96
76000	51526	386.43
78000	51526	389.60
80000	51526	392.77
82000	51526	396.30
84000	51526	399.56
86000	51526	402.61
88000	51526	405.92
90000	51526	409.04
92000	51526	412.28
94000	51526	415.61
96000	51526	418.90
98000	51526	422.90
