0	717165	0.01
2000	306327	59.93
4000	168363	81.81
6000	97984	94.53
8000	66134	102.98
10000	56204	109.95
12000	53007	115.60
14000	52346	120.89
16000	51805	126.82
18000	51708	133.44
20000	51619	140.56
22000	51496	149.38
24000	51496	157.53
26000	51496	165.87
28000	51496	173.35
30000	51496	182.14
32000	51496	191.17
34000	51496	200.43
36000	51496	209.29
38000	51496	218.08
40000	51496	226.51
42000	51496	234.49
44000	51496	242.91
46000	51496	251.41
48000	51496	259.69
50000	51496	267.88
52000	51496	275.79
54000	51496	283.96
56000	51496	291.95
58000	51496	299.90
60000	51496	307.75
62000	51496	315.90
64000	51496	323.48
66000	51496	331.76
68000	51496	340.10
70000	51496	348.17
72000	51496	356.24
74000	51496	364.39
76000	51496	372.64
78000	51496	380.28
80000	51496	387.20
82000	51496	395.41
84000	51496	403.13
86000	51496	410.92
88000	51496	418.52
90000	51496	426.23
92000	51496	433.89
94000	51496	441.79
96000	51496	449.75
98000	51496	457.64
