0	728310	0.01
2000	311231	24.41
4000	167569	32.20
6000	98611	36.58
8000	68426	39.42
10000	56485	41.43
12000	52818	43.10
14000	52127	44.74
16000	51654	46.80
18000	51319	49.36
20000	51260	51.78
22000	51260	54.27
24000	51260	56.77
26000	51260	59.04
28000	51260	61.56
30000	51260	64.13
32000	51260	66.44
34000	51260	69.13
36000	51260	71.56
38000	51260	73.86
40000	51260	76.47
42000	51260	78.85
44000	51260	81.44
46000	51260	84.00
48000	51260	86.55
50000	51260	89.21
52000	51260	92.07
54000	51260	94.65
56000	51260	97.39
58000	51260	99.85
60000	51260	102.37
62000	51260	104.83
64000	51260	107.25
66000	51260	109.73
68000	51260	112.18
70000	51260	114.72
72000	51260	117.31
74000	51260	119.79
76000	51260	122.47
78000	51260	125.06
80000	51260	127.67
82000	51260	130.15
84000	51260	132.69
86000	51260	135.12
88000	51260	137.45
90000	51260	139.66
92000	51260	142.17
94000	51260	144.67
96000	51260	147.31
98000	51260	149.91
