0	714881	0.14
2000	309129	63.35
4000	168633	85.07
6000	95688	96.23
8000	68003	104.08
10000	57178	109.84
12000	53568	115.06
14000	52468	120.27
16000	51810	125.97
18000	51510	134.36
20000	51510	143.17
22000	51510	151.09
24000	51510	159.21
26000	51510	167.17
28000	51510	174.99
30000	51510	183.30
32000	51510	191.69
34000	51510	200.71
36000	51510	208.91
38000	51510	217.11
40000	51510	225.56
42000	51510	233.82
44000	51510	242.75
46000	51510	251.81
48000	51510	259.99
50000	51510	267.98
52000	51510	276.23
54000	51510	285.12
56000	51510	293.49
58000	51510	302.33
60000	51510	310.63
62000	51510	319.57
64000	51510	328.03
66000	51510	336.34
68000	51510	344.97
70000	51510	354.15
72000	51510	361.75
74000	51510	370.41
76000	51510	379.13
78000	51510	387.85
80000	51510	396.75
82000	51510	405.36
84000	51510	412.89
86000	51510	420.81
88000	51510	428.34
90000	51510	435.72
92000	51510	443.16
94000	51510	450.98
96000	51510	458.76
98000	51510	467.86
