0	731879	0.01	0
10000	73628	6.57	5
20000	53318	7.73	10
30000	52100	8.84	15
40000	51861	9.92	20
50000	51796	10.84	25
60000	51660	11.85	30
70000	51654	12.83	35
80000	51536	13.90	40
90000	51522	15.40	45
100000	51522	16.80	50
110000	51453	18.28	55
120000	51440	19.45	60
130000	51440	20.38	65
140000	51440	21.81	70
150000	51440	24.41	75
160000	51440	26.66	80
170000	51440	28.67	85
180000	51440	30.64	90
190000	51440	32.72	95
