0	735561	0.01
2000	303267	2.95
4000	163578	3.81
6000	97713	4.28
8000	69679	4.53
10000	58026	4.74
12000	54404	4.89
14000	53340	5.03
16000	53340	5.31
18000	53340	5.68
20000	53340	6.01
22000	53340	6.36
24000	53340	6.76
26000	53340	7.12
28000	53340	7.50
30000	53340	7.87
32000	53340	8.23
34000	53340	8.60
36000	53340	9.07
38000	53340	9.52
40000	53340	9.96
42000	53340	10.37
44000	53340	10.79
46000	53340	11.21
48000	53340	11.65
50000	53340	12.08
52000	53340	12.53
54000	53340	12.95
56000	53340	13.46
58000	53340	13.90
60000	53340	14.30
62000	53340	14.70
64000	53340	15.09
66000	53340	15.48
68000	53340	15.85
70000	53340	16.23
72000	53340	16.58
74000	53340	16.99
76000	53340	17.36
78000	53340	17.72
80000	53340	18.12
82000	53340	18.48
84000	53340	18.84
86000	53340	19.21
88000	53340	19.63
90000	53340	20.04
92000	53340	20.47
94000	53340	20.90
96000	53340	21.28
98000	53340	21.64
100000	53340	22.03
102000	53340	22.42
104000	53340	23.09
106000	53340	23.62
108000	53340	24.34
110000	53340	25.18
112000	53340	25.91
114000	53340	26.41
116000	53340	26.95
118000	53340	27.46
120000	53340	27.94
122000	53340	28.42
124000	53340	28.87
126000	53340	29.34
128000	53340	29.80
130000	53340	30.26
132000	53340	30.76
134000	53340	31.17
136000	53340	31.66
138000	53340	32.14
140000	53340	32.65
142000	53340	33.19
144000	53340	33.74
146000	53340	34.17
148000	53340	34.62
150000	53340	35.05
152000	53340	35.47
154000	53340	35.91
156000	53340	36.35
158000	53340	36.78
160000	53340	37.18
162000	53340	37.61
164000	53340	38.02
166000	53340	38.41
168000	53340	38.88
170000	53340	39.39
172000	53340	39.79
174000	53340	40.18
176000	53340	40.56
178000	53340	40.92
180000	53340	41.31
182000	53340	41.71
184000	53340	42.11
186000	53340	42.47
188000	53340	42.87
190000	53340	43.22
192000	53340	43.59
194000	53340	43.96
196000	53340	44.36
198000	53340	44.76
