0	725564	0.01
2000	306257	22.85
4000	168862	30.84
6000	99137	35.06
8000	67852	37.18
10000	56939	38.95
12000	53414	40.41
14000	52542	41.70
16000	52089	43.62
18000	51953	45.87
20000	51832	48.14
22000	51736	50.51
24000	51722	52.67
26000	51722	54.99
28000	51711	57.34
30000	51711	59.63
32000	51711	62.01
34000	51711	64.32
36000	51711	66.68
38000	51711	69.01
40000	51711	71.29
42000	51711	73.63
44000	51711	75.96
46000	51711	78.10
48000	51711	80.44
50000	51711	82.69
52000	51711	85.13
54000	51711	87.42
56000	51711	89.59
58000	51711	91.96
60000	51711	94.30
62000	51711	96.47
64000	51711	98.76
66000	51711	101.09
68000	51711	103.54
70000	51711	105.92
72000	51711	108.32
74000	51711	110.69
76000	51711	113.01
78000	51711	115.21
80000	51711	117.51
82000	51711	120.02
84000	51711	122.69
86000	51711	125.20
88000	51711	127.44
90000	51711	129.88
92000	51711	132.37
94000	51711	134.72
96000	51711	137.19
98000	51711	139.38
100000	51711	141.78
102000	51711	144.17
104000	51711	146.71
106000	51711	149.39
108000	51711	151.82
110000	51711	154.06
112000	51711	156.49
114000	51711	158.71
116000	51711	161.17
118000	51711	163.56
120000	51711	165.80
122000	51711	168.24
124000	51711	170.60
126000	51711	172.97
128000	51711	175.36
130000	51711	177.70
132000	51711	180.01
134000	51711	182.21
136000	51711	184.42
138000	51711	186.53
140000	51711	188.80
142000	51711	191.11
144000	51711	193.40
146000	51711	195.86
148000	51711	198.23
150000	51711	200.65
152000	51711	202.92
154000	51711	205.24
156000	51711	207.54
158000	51711	209.73
160000	51711	212.07
162000	51711	214.40
164000	51711	216.52
166000	51711	218.81
168000	51711	221.08
170000	51711	223.49
172000	51711	225.76
174000	51711	228.03
176000	51711	230.33
178000	51711	232.70
180000	51711	234.98
182000	51711	237.31
184000	51711	239.51
186000	51711	242.05
188000	51711	244.47
190000	51711	246.79
192000	51711	249.09
194000	51711	251.45
196000	51711	253.69
198000	51711	256.08
200000	51711	258.35
202000	51711	260.81
204000	51711	263.19
206000	51711	265.40
208000	51711	267.76
210000	51711	270.10
212000	51711	272.33
214000	51711	274.75
216000	51711	277.09
218000	51711	279.58
220000	51711	281.91
222000	51711	284.13
224000	51711	286.61
226000	51711	289.10
228000	51711	291.53
230000	51711	293.96
