0	716661	0.01
2000	308881	24.60
4000	164798	33.33
6000	99437	37.59
8000	68046	40.09
10000	56950	41.94
12000	53186	43.47
14000	52019	44.78
16000	51718	46.68
18000	51644	48.92
20000	51470	51.24
22000	51470	53.60
24000	51470	55.87
26000	51401	58.18
28000	51401	60.58
30000	51401	63.09
32000	51401	65.48
34000	51401	67.69
36000	51401	70.02
38000	51401	72.36
40000	51401	74.60
42000	51401	76.87
44000	51401	79.08
46000	51401	81.34
48000	51401	83.70
50000	51401	85.96
52000	51401	88.30
54000	51401	90.57
56000	51401	92.75
58000	51401	95.15
60000	51401	97.49
62000	51401	99.94
64000	51401	102.32
66000	51401	104.70
68000	51401	107.13
70000	51401	109.50
72000	51401	111.73
74000	51401	114.17
76000	51401	116.56
78000	51401	118.99
80000	51401	121.53
82000	51401	123.82
84000	51401	126.18
86000	51401	128.48
88000	51401	130.60
90000	51401	132.87
92000	51401	135.15
94000	51401	137.45
96000	51401	139.81
98000	51401	142.07
100000	51401	144.52
102000	51401	147.01
104000	51401	149.41
106000	51401	151.81
108000	51401	154.36
110000	51401	156.89
112000	51401	159.27
114000	51401	161.64
116000	51401	163.82
118000	51401	166.07
120000	51401	168.30
122000	51401	170.49
124000	51401	172.75
126000	51401	175.04
128000	51401	177.24
130000	51401	179.55
132000	51401	181.77
134000	51401	184.08
136000	51401	186.47
138000	51401	188.89
140000	51401	191.24
142000	51401	193.49
144000	51401	195.75
146000	51401	197.97
148000	51401	200.03
150000	51401	202.32
152000	51401	204.64
154000	51401	206.77
156000	51401	208.98
158000	51401	211.31
160000	51401	213.51
162000	51401	215.80
164000	51401	218.09
166000	51401	220.44
168000	51401	222.62
170000	51401	224.78
172000	51401	227.03
174000	51401	229.24
176000	51401	231.41
178000	51401	233.66
180000	51401	235.85
182000	51401	238.16
184000	51401	240.37
186000	51401	242.55
188000	51401	244.71
190000	51401	246.93
192000	51401	249.09
194000	51401	251.28
196000	51401	253.53
198000	51401	255.79
200000	51401	257.99
202000	51401	260.19
204000	51401	262.41
206000	51401	264.56
208000	51401	266.69
210000	51401	268.79
212000	51401	270.98
214000	51401	273.14
216000	51401	275.11
218000	51401	277.17
220000	51401	279.11
222000	51401	281.17
224000	51401	283.21
226000	51401	285.10
228000	51401	287.20
230000	51393	289.36
232000	51393	291.46
234000	51393	293.81
236000	51393	296.00
238000	51393	298.29
240000	51393	300.67
242000	51393	302.90
244000	51393	305.28
246000	51393	307.62
248000	51393	310.05
250000	51393	312.34
252000	51393	314.53
254000	51393	316.85
256000	51393	319.14
258000	51393	321.41
260000	51393	323.74
262000	51393	326.03
264000	51393	328.26
266000	51393	330.59
268000	51393	333.00
270000	51393	335.36
272000	51393	337.59
274000	51393	339.74
276000	51393	342.05
278000	51393	344.48
280000	51393	346.74
282000	51393	349.03
284000	51393	351.24
286000	51393	353.54
288000	51393	355.86
290000	51393	358.06
292000	51393	360.47
294000	51393	362.82
296000	51393	364.95
298000	51393	367.25
300000	51393	369.59
302000	51393	371.78
304000	51393	374.10
306000	51393	376.31
308000	51393	378.58
310000	51393	380.98
312000	51393	383.15
314000	51393	385.44
316000	51393	387.90
318000	51393	390.27
320000	51393	392.72
322000	51393	395.02
324000	51393	397.32
326000	51393	399.64
328000	51393	401.78
330000	51393	404.07
332000	51393	406.36
334000	51393	408.73
336000	51393	411.15
338000	51393	413.34
340000	51393	415.65
342000	51393	418.00
344000	51393	420.19
346000	51393	422.55
348000	51393	424.82
350000	51393	427.04
352000	51393	429.38
354000	51393	431.72
356000	51393	434.13
358000	51393	436.56
360000	51393	438.95
362000	51393	441.36
364000	51393	443.79
366000	51393	446.13
368000	51393	448.42
370000	51393	450.92
372000	51393	453.06
374000	51393	455.45
376000	51393	457.89
378000	51393	460.30
380000	51393	462.68
382000	51393	464.87
384000	51393	467.23
386000	51393	469.51
388000	51393	471.73
390000	51393	474.14
392000	51393	476.41
394000	51393	478.59
396000	51393	480.87
398000	51393	483.02
400000	51393	485.35
402000	51393	487.61
404000	51393	489.90
406000	51393	492.39
408000	51393	494.95
410000	51393	497.31
412000	51393	499.82
414000	51393	502.23
416000	51393	504.69
418000	51393	506.98
420000	51393	509.14
422000	51393	511.46
