0	726800	0.01
2000	309455	23.10
4000	164710	31.16
6000	98045	35.26
8000	67743	37.92
10000	57027	39.74
12000	53444	41.37
14000	52002	42.87
16000	51714	44.64
18000	51675	46.74
20000	51550	49.05
22000	51512	51.30
24000	51505	53.66
26000	51505	55.80
28000	51504	58.18
30000	51504	60.65
32000	51504	62.97
34000	51504	65.45
36000	51504	67.92
38000	51504	70.16
40000	51504	72.61
42000	51504	74.81
44000	51504	77.08
46000	51504	79.38
48000	51504	81.61
50000	51504	83.93
52000	51504	86.29
54000	51504	88.42
56000	51504	90.71
58000	51504	92.90
60000	51504	95.22
62000	51504	97.56
64000	51504	99.83
66000	51504	102.09
68000	51504	104.42
70000	51504	106.63
72000	51504	109.00
74000	51504	111.18
76000	51504	113.51
78000	51504	115.93
80000	51504	118.14
82000	51504	120.51
84000	51504	122.99
86000	51504	125.36
88000	51504	127.80
90000	51504	130.19
92000	51504	132.66
94000	51504	135.03
96000	51504	137.43
98000	51504	139.81
100000	51504	142.26
102000	51504	144.57
104000	51504	146.90
106000	51504	149.08
108000	51504	151.33
110000	51504	153.54
112000	51504	155.71
114000	51504	158.02
116000	51504	160.46
118000	51504	162.74
120000	51504	165.04
122000	51504	167.16
124000	51504	169.42
126000	51504	171.67
128000	51504	173.86
130000	51504	176.17
132000	51504	178.46
134000	51504	180.64
136000	51504	182.91
138000	51504	185.08
140000	51504	187.29
142000	51504	189.55
144000	51504	191.83
146000	51504	194.08
148000	51504	196.47
150000	51504	198.86
152000	51504	201.23
154000	51504	203.60
156000	51504	205.88
158000	51504	208.13
160000	51504	210.43
162000	51504	212.70
164000	51504	214.80
166000	51504	217.12
168000	51504	219.34
170000	51504	221.60
172000	51504	223.94
174000	51504	226.19
176000	51504	228.53
178000	51504	230.89
180000	51504	233.17
182000	51504	235.35
184000	51504	237.62
186000	51504	239.87
188000	51504	242.08
190000	51504	244.36
192000	51504	246.53
194000	51504	248.87
196000	51504	251.18
198000	51504	253.34
200000	51504	255.66
202000	51504	257.94
204000	51504	260.20
206000	51504	262.40
208000	51504	264.55
210000	51504	266.86
212000	51504	269.16
214000	51504	271.39
216000	51504	273.68
218000	51504	275.99
220000	51504	278.28
222000	51504	280.76
224000	51504	283.12
226000	51504	285.56
228000	51504	287.97
230000	51504	290.15
232000	51504	292.53
234000	51504	294.99
236000	51504	297.33
238000	51504	299.84
240000	51504	302.15
242000	51504	304.52
244000	51504	306.88
246000	51504	309.26
248000	51504	311.59
250000	51504	313.96
252000	51504	316.24
254000	51504	318.73
256000	51504	321.04
258000	51504	323.47
260000	51504	325.92
262000	51504	328.33
264000	51504	330.72
266000	51504	333.12
268000	51504	335.45
270000	51504	337.85
272000	51504	340.09
274000	51504	342.38
276000	51504	344.65
278000	51504	346.87
