0	734572	0.01
2000	305499	19.66
4000	171023	26.21
6000	99457	29.61
8000	66528	31.70
10000	56559	33.25
12000	53277	34.62
14000	52342	35.87
16000	51891	37.47
18000	51828	39.11
20000	51697	40.89
22000	51560	42.66
24000	51535	44.57
26000	51535	46.40
28000	51535	47.90
30000	51535	49.34
32000	51535	50.83
34000	51535	52.51
36000	51535	54.27
38000	51535	55.98
40000	51535	57.73
42000	51535	59.40
44000	51535	61.19
46000	51535	62.92
48000	51535	64.64
50000	51535	66.35
52000	51535	68.15
54000	51535	69.78
56000	51535	71.50
58000	51535	73.23
60000	51535	74.89
62000	51535	76.60
64000	51535	78.28
66000	51535	80.09
68000	51535	81.86
70000	51535	83.61
72000	51535	85.44
74000	51535	87.42
76000	51535	89.24
78000	51535	90.96
80000	51535	92.61
82000	51535	94.38
84000	51535	96.09
86000	51535	97.82
88000	51535	99.53
90000	51535	101.37
92000	51535	103.03
94000	51535	104.72
96000	51535	106.49
98000	51535	108.25
100000	51535	109.98
102000	51535	111.70
104000	51535	113.48
106000	51535	115.26
108000	51535	117.07
110000	51535	118.83
112000	51535	120.72
114000	51535	122.47
116000	51535	124.24
118000	51535	125.96
120000	51535	127.73
122000	51535	129.46
124000	51535	131.27
126000	51535	133.04
128000	51535	134.77
130000	51535	136.57
132000	51535	138.36
134000	51535	140.11
136000	51535	141.94
138000	51535	143.76
140000	51535	145.59
142000	51535	147.38
144000	51535	149.26
146000	51535	151.08
148000	51535	153.01
150000	51535	154.94
152000	51535	156.74
154000	51535	158.55
156000	51535	160.33
158000	51535	162.17
160000	51535	164.00
162000	51535	165.87
164000	51535	167.61
166000	51535	169.48
168000	51535	171.25
170000	51535	173.05
172000	51535	174.91
174000	51535	176.75
176000	51535	178.56
178000	51535	180.40
180000	51535	182.25
182000	51535	184.08
184000	51535	185.92
186000	51535	187.92
188000	51535	189.90
190000	51535	191.81
192000	51535	193.75
194000	51535	195.66
196000	51535	197.55
198000	51535	199.47
200000	51535	201.24
202000	51535	203.19
204000	51535	205.06
206000	51535	206.97
208000	51535	208.96
210000	51535	210.90
212000	51535	212.85
214000	51535	214.76
216000	51535	216.69
218000	51535	218.57
220000	51535	220.50
222000	51535	222.44
224000	51535	224.33
226000	51535	226.32
228000	51535	228.24
230000	51535	230.20
232000	51535	232.16
234000	51535	233.99
236000	51535	235.90
238000	51535	237.85
240000	51535	239.72
242000	51535	241.65
244000	51535	243.57
246000	51535	245.48
248000	51535	247.39
250000	51535	249.17
252000	51535	251.08
254000	51535	253.00
256000	51535	254.93
258000	51535	256.93
260000	51535	258.86
262000	51535	260.89
264000	51535	262.81
266000	51535	264.73
268000	51535	266.67
270000	51535	268.56
272000	51535	270.59
274000	51535	272.64
276000	51535	274.68
278000	51535	276.67
280000	51535	278.63
282000	51535	280.59
284000	51535	282.64
286000	51535	284.57
288000	51535	286.66
290000	51535	288.72
292000	51535	290.79
294000	51535	292.81
296000	51535	294.80
298000	51535	296.87
300000	51535	298.84
302000	51535	300.82
304000	51535	302.90
306000	51535	305.08
308000	51535	307.14
310000	51535	309.13
312000	51535	311.34
314000	51535	313.44
316000	51535	315.48
318000	51535	317.58
320000	51535	319.61
322000	51535	321.58
324000	51535	323.48
326000	51535	325.42
328000	51535	327.33
330000	51535	329.27
332000	51535	331.30
334000	51535	333.19
336000	51535	335.20
338000	51535	337.20
340000	51535	339.21
342000	51535	341.18
344000	51535	343.11
346000	51535	345.08
348000	51535	347.14
350000	51535	349.14
352000	51535	351.13
354000	51535	353.08
356000	51535	354.99
358000	51535	357.00
360000	51535	358.98
362000	51535	360.85
364000	51535	362.83
366000	51535	364.79
368000	51535	366.70
370000	51535	368.68
372000	51535	370.60
374000	51535	372.53
376000	51535	374.46
378000	51535	376.34
380000	51535	378.32
382000	51535	380.33
384000	51535	382.28
386000	51535	384.22
388000	51535	386.17
390000	51535	388.10
392000	51535	390.09
394000	51535	392.06
396000	51535	393.97
398000	51535	395.95
400000	51535	397.94
402000	51535	399.94
404000	51535	401.98
406000	51535	403.95
408000	51535	406.05
410000	51535	408.13
412000	51535	410.15
414000	51535	412.12
416000	51535	414.27
418000	51535	416.38
420000	51535	418.46
422000	51535	420.47
424000	51535	422.49
426000	51535	424.50
428000	51535	426.51
430000	51535	428.60
432000	51535	430.59
434000	51535	432.68
436000	51535	434.58
438000	51535	436.63
440000	51535	438.62
442000	51535	440.54
444000	51535	442.55
446000	51535	444.57
448000	51535	446.52
450000	51535	448.76
452000	51535	450.91
454000	51535	453.07
456000	51535	454.97
458000	51535	456.94
460000	51535	458.85
462000	51535	460.84
464000	51535	462.82
466000	51535	464.76
468000	51535	466.79
470000	51535	469.09
472000	51535	471.43
474000	51535	473.65
476000	51535	475.73
478000	51535	477.99
480000	51535	480.20
482000	51535	482.28
484000	51535	484.38
486000	51535	486.56
488000	51535	488.67
490000	51535	490.75
492000	51535	492.95
494000	51535	495.04
496000	51535	497.15
498000	51535	499.16
500000	51535	501.27
502000	51535	503.46
504000	51535	505.61
506000	51535	507.66
508000	51535	509.81
510000	51535	512.00
512000	51535	514.10
514000	51535	516.27
516000	51535	518.27
518000	51535	520.39
520000	51535	522.53
522000	51535	524.56
524000	51535	526.60
526000	51535	528.76
528000	51535	530.85
530000	51535	532.83
532000	51535	534.85
534000	51535	536.93
536000	51535	538.85
538000	51535	540.91
540000	51535	542.93
542000	51535	544.91
544000	51535	546.98
546000	51535	549.03
548000	51535	551.02
550000	51535	552.94
552000	51535	555.00
554000	51535	557.06
556000	51535	559.04
558000	51535	561.08
560000	51535	563.19
562000	51535	565.27
564000	51535	567.41
566000	51535	569.52
568000	51535	571.54
570000	51535	573.69
572000	51535	575.70
574000	51535	577.78
576000	51535	579.83
578000	51535	581.76
580000	51535	583.79
582000	51535	585.85
584000	51535	587.93
586000	51535	589.97
588000	51535	591.98
590000	51535	593.96
592000	51535	596.01
594000	51535	598.07
596000	51535	600.04
598000	51535	601.99
