0	735737	0.01
2000	318082	22.99
4000	161454	30.50
6000	95809	34.54
8000	67638	37.05
10000	56715	38.94
12000	53019	40.59
14000	52143	42.03
16000	51888	44.04
18000	51789	46.31
20000	51581	48.83
22000	51511	51.61
24000	51493	54.30
26000	51493	57.17
28000	51493	59.90
30000	51493	62.43
32000	51493	65.11
34000	51493	67.61
36000	51493	69.96
38000	51493	72.67
40000	51493	75.18
42000	51493	77.80
44000	51493	80.38
46000	51493	82.70
48000	51493	85.39
50000	51493	88.30
52000	51493	90.92
54000	51493	93.45
56000	51493	95.96
58000	51493	98.43
60000	51493	101.16
62000	51493	104.04
64000	51493	106.71
66000	51493	109.41
68000	51493	111.86
70000	51493	114.44
72000	51493	116.98
74000	51493	119.45
76000	51493	121.94
78000	51493	124.34
80000	51493	126.80
82000	51493	129.31
84000	51493	131.86
86000	51493	134.23
88000	51493	136.76
90000	51493	139.05
92000	51493	141.43
94000	51493	143.76
96000	51493	146.03
98000	51493	148.41
100000	51493	150.69
102000	51493	153.11
104000	51493	155.66
106000	51493	157.97
108000	51493	160.37
110000	51493	162.90
112000	51493	165.30
114000	51493	167.68
116000	51493	169.95
118000	51493	172.21
120000	51493	174.50
122000	51493	176.70
124000	51493	179.16
126000	51493	181.75
128000	51493	184.26
130000	51493	186.79
132000	51493	189.28
134000	51493	191.80
136000	51493	194.26
138000	51493	196.69
140000	51493	199.14
142000	51493	201.66
144000	51493	204.02
146000	51493	206.46
148000	51493	208.80
150000	51493	211.30
152000	51493	213.70
154000	51493	216.20
156000	51493	218.80
158000	51493	221.22
160000	51493	223.47
162000	51493	225.99
164000	51493	228.46
166000	51493	231.09
168000	51493	233.61
170000	51493	236.13
172000	51493	238.52
174000	51493	240.96
176000	51493	243.42
178000	51493	246.10
180000	51493	248.64
182000	51493	251.11
184000	51493	253.47
186000	51493	255.85
188000	51493	258.21
190000	51493	260.56
192000	51493	263.06
194000	51493	265.43
196000	51493	267.84
198000	51493	270.20
200000	51493	272.46
202000	51493	274.84
204000	51493	277.24
206000	51493	279.81
208000	51493	282.32
210000	51493	284.73
212000	51493	287.34
214000	51493	289.98
216000	51493	292.53
218000	51493	295.13
220000	51493	297.56
222000	51493	300.18
224000	51493	302.74
226000	51493	305.25
228000	51493	307.82
230000	51493	310.24
232000	51493	312.77
234000	51493	315.37
236000	51493	317.74
238000	51493	320.16
240000	51493	322.56
242000	51493	324.99
244000	51493	327.54
246000	51493	329.84
248000	51493	332.25
250000	51493	334.69
252000	51493	337.08
254000	51493	339.68
256000	51493	342.23
258000	51493	344.68
260000	51493	347.22
262000	51493	349.68
264000	51493	352.22
266000	51493	354.84
268000	51493	357.39
270000	51493	360.04
272000	51493	362.64
274000	51493	365.20
276000	51493	367.77
278000	51493	370.04
280000	51493	372.42
282000	51493	374.82
284000	51493	377.14
286000	51493	379.60
288000	51493	382.06
290000	51493	384.49
292000	51493	386.87
294000	51493	389.17
296000	51493	391.60
298000	51493	393.99
300000	51493	396.27
302000	51493	398.69
304000	51493	401.25
306000	51493	403.88
308000	51493	406.49
310000	51493	409.01
312000	51493	411.52
314000	51493	413.93
316000	51493	416.32
318000	51493	418.81
320000	51493	421.20
322000	51493	423.50
324000	51493	425.71
326000	51493	428.00
328000	51493	430.33
330000	51493	432.55
332000	51493	435.05
334000	51493	437.43
336000	51493	439.79
338000	51493	442.18
340000	51493	444.44
342000	51493	446.83
344000	51493	449.17
346000	51493	451.34
348000	51493	453.63
350000	51493	455.84
352000	51493	458.18
354000	51493	460.53
356000	51493	462.86
358000	51493	465.36
360000	51493	467.84
362000	51493	470.25
364000	51493	472.79
366000	51493	475.51
368000	51493	478.06
370000	51493	480.69
372000	51493	483.27
374000	51493	485.69
376000	51493	488.31
378000	51493	490.84
380000	51493	493.12
382000	51493	495.49
384000	51493	497.70
386000	51493	499.98
388000	51493	502.29
390000	51493	504.53
392000	51493	506.89
